"cutoff","target","tissue","phenotype","module","term_id","term_name","p_value","intersection","length_intersection","source","IC"
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0010556","regulation of macromolecule biosynthetic process",1.29445942624007e-06,"HNRNPA2B1,HNRNPH3,HP1BP3,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ZNF397,BRD7,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,GIGYF2,SRCAP,FOXN3,SMAD5,CASC3",45,"GO:BP",2.27189789022025
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0031974","membrane-enclosed lumen",1.32268243194165e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",50,"GO:CC",2.29308060868248
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0070013","intracellular organelle lumen",1.32268243194165e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",50,"GO:CC",2.29308060868248
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0043233","organelle lumen",1.32268243194165e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,TAF4,HNRNPA3,KAT6A,ZHX1,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,SAFB2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",50,"GO:CC",2.29308060868248
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0016071","mRNA metabolic process",1.50639829969591e-06,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,TAF4,HNRNPA3,RBM6,RBM17,ZBTB1,SRRM2,PNPT1,HNRNPH1,SLTM,RBM39,SAFB2,GIGYF2,CASC3",17,"GO:BP",3.05496440194965
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0140513","nuclear protein-containing complex",3.02168089199817e-06,"HNRNPA2B1,HNRNPH3,ZC3H11A,ACIN1,BPTF,SRSF1,PRPF38B,TAF4,HNRNPA3,TCF4,BRD7,SRRM2,PHF10,KMT2C,CDK2AP1,IVNS1ABP,HNRNPH1,BAZ1B,ATF6B,SRCAP,SMAD5,CASC3",22,"GO:CC",1.81522500415406
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0043170","macromolecule metabolic process",4.14194416517048e-06,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",60,"GO:BP",1.00900736877548
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0005634","nucleus",4.90014145231939e-06,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,SMC1A,SASH1,CDK2AP1,CDK18,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,HIP1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5,CASC3,SMC3",55,"GO:CC",1.17661070261437
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0009058","biosynthetic process",7.51029932223683e-06,"HNRNPA2B1,HNRNPH3,HP1BP3,ZC3H11A,MAT2A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3",55,"GO:BP",1.31752108979261
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0006397","mRNA processing",1.0468795478146e-05,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,SLTM,RBM39,SAFB2,CASC3",13,"GO:BP",3.20553726042902
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0005622","intracellular anatomical structure",2.45616003263221e-05,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,LIMCH1,ZC3H11A,MAT2A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,ARHGAP5,FMNL2,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,CCP110,VASH1,GPS2,PHF10,NFIB,STX16,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,CDK18,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,WSCD1,ARHGEF12,RBM39,ZEB1,HIP1,ENAH,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,HOOK2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,ZNF106,SMC3",77,"GO:CC",0.259730174202913
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0005681","spliceosomal complex",3.40029962467101e-05,"HNRNPA2B1,HNRNPH3,SRSF1,PRPF38B,HNRNPA3,SRRM2,IVNS1ABP,HNRNPH1,CASC3",9,"GO:CC",4.39992112455043
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0008380","RNA splicing",4.38375367279228e-05,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,IVNS1ABP,ZNF326,HNRNPH1,RBM39,CASC3",13,"GO:BP",2.99750734692486
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0005694","chromosome",0.00012020691394551,"HNRNPA2B1,HP1BP3,BPTF,TAF4,KAT6A,TCF4,ZHX1,BRD7,PPP1CC,HBP1,POU3F3,PHF10,NFIB,SMC1A,CDK2AP1,NFIC,BAZ1B,ZEB1,ATF6B,PARP1,SRCAP,FOXN3,SMAD5,SMC3",24,"GO:CC",2.03976617973491
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0000398","mRNA splicing, via spliceosome",0.000121596017936251,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,RBM39,CASC3",11,"GO:BP",3.21811604263588
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",0.000121596017936251,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,RBM39,CASC3",11,"GO:BP",3.21811604263588
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0006357","regulation of transcription by RNA polymerase II",0.000135119181800236,"ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,SMAD5",29,"GO:BP",3.05496440194965
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0000375","RNA splicing, via transesterification reactions",0.000139972677887039,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,HNRNPH1,RBM39,CASC3",11,"GO:BP",3.21811604263588
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0009890","negative regulation of biosynthetic process",0.000148496169693639,"HNRNPA2B1,ZNF24,ACIN1,BPTF,KAT6A,ZSWIM8,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,PNPT1,KANK2,NFIC,NR2F1,ZEB1,PARP1,TMX1,GIGYF2,FOXN3,SMAD5,CASC3",26,"GO:BP",3.83805981917253
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",0.000162073162923722,"HNRNPA2B1,ZNF24,BPTF,TAF4,KAT6A,ZSWIM8,TCF4,BRD7,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,PNPT1,NFIC,P2RX7,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,GIGYF2,SMAD5",24,"GO:BP",2.90081372212239
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0000785","chromatin",0.000190968765964716,"BPTF,TAF4,KAT6A,TCF4,ZHX1,BRD7,HBP1,POU3F3,PHF10,NFIB,CDK2AP1,NFIC,BAZ1B,ZEB1,ATF6B,PARP1,SRCAP,FOXN3,SMAD5,SMC3",20,"GO:CC",2.30668626073826
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0006396","RNA processing",0.000198815871975135,"HNRNPA2B1,HNRNPH3,ACIN1,SRSF1,HNRNPA3,RBM6,RBM17,SRRM2,PNPT1,IVNS1ABP,ZNF326,HNRNPH1,SLTM,PABPN1,RBM39,SAFB2,CASC3",17,"GO:BP",2.82538996030515
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0003677","DNA binding",0.000240465596925062,"HNRNPA2B1,HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,RBM6,ZNF397,BRD7,HBP1,ZBTB1,POU3F3,NFIB,SMC1A,NFIC,VEZF1,NR2F1,SLTM,ZEB1,ATF6B,PARP1,SAFB2,FOXN3,SMAD5,SMC3",26,"GO:MF",2.3315726298673
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0006351","DNA-templated transcription",0.000261575909525333,"HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5",34,"GO:BP",2.35378504969244
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0006355","regulation of DNA-templated transcription",0.000316641507118712,"HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5",33,"GO:BP",2.52496886207593
"9","APP","DLPFC","AD","HNRNPA2B1","GO:2001141","regulation of RNA biosynthetic process",0.000369410396104721,"HP1BP3,ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,ZNF326,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,FOXN3,SMAD5",33,"GO:BP",2.52496886207593
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0010558","negative regulation of macromolecule biosynthetic process",0.000378006278001935,"HNRNPA2B1,ZNF24,ACIN1,BPTF,KAT6A,ZSWIM8,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,PNPT1,KANK2,NFIC,NR2F1,ZEB1,PARP1,GIGYF2,FOXN3,SMAD5,CASC3",25,"GO:BP",3.87399182839859
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0006366","transcription by RNA polymerase II",0.00041252853046156,"ZNF24,BPTF,TAF4,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,KANK2,CDK2AP1,NFIC,VEZF1,NR2F1,SLTM,BAZ1B,ZEB1,ATF6B,PARP1,SAFB2,SRCAP,SMAD5",29,"GO:BP",2.78354285036965
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0043231","intracellular membrane-bounded organelle",0.00053989498158964,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,ARHGAP5,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,STX16,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,CDK18,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,WSCD1,RBM39,ZEB1,HIP1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,HOOK2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",68,"GO:CC",0.545056532962235
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0032991","protein-containing complex",0.000871676672514035,"HNRNPA2B1,HNRNPH3,LIMCH1,ZC3H11A,MAT2A,ACIN1,BPTF,SRSF1,PRPF38B,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,BRD7,GDF11,PPP1CC,SRRM2,CCP110,GPS2,PHF10,STX16,KMT2C,SMC1A,SASH1,PNPT1,CDK2AP1,IVNS1ABP,ZNF326,HNRNPH1,PABPN1,BAZ1B,RBM39,ATF6B,PARP1,GIGYF2,HOOK2,CRTAP,SRCAP,SMAD5,CASC3,SMC3",42,"GO:CC",0.789003211906208
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0070603","SWI/SNF superfamily-type complex",0.00105413546190431,"BPTF,BRD7,PHF10,CDK2AP1,BAZ1B,SRCAP",6,"GO:CC",2.95082586219151
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0010605","negative regulation of macromolecule metabolic process",0.00106231168143663,"HNRNPA2B1,ZNF24,ACIN1,BPTF,KAT6A,ZSWIM8,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,PNPT1,KANK2,IVNS1ABP,NFIC,NR2F1,ZEB1,PARP1,GIGYF2,CRTAP,FOXN3,SMAD5,CASC3",27,"GO:BP",3.78090140533258
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0009892","negative regulation of metabolic process",0.00133594993420577,"HNRNPA2B1,ZNF24,ACIN1,BPTF,KAT6A,ZSWIM8,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,PNPT1,KANK2,IVNS1ABP,NFIC,NR2F1,ZEB1,PARP1,TMX1,GIGYF2,CRTAP,FOXN3,SMAD5,CASC3",28,"GO:BP",3.67554088967476
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0016604","nuclear body",0.00140107542582377,"HNRNPA2B1,PNISR,HP1BP3,ACIN1,SRSF1,KAT6A,HBP1,ZBTB1,SRRM2,SLTM,RBM39,PARP1,SAFB2,SRCAP",14,"GO:CC",Inf
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0051253","negative regulation of RNA metabolic process",0.00176181141979827,"ZNF24,ACIN1,BPTF,KAT6A,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,KANK2,NFIC,NR2F1,ZEB1,PARP1,FOXN3",19,"GO:BP",4.34888544293852
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0051254","positive regulation of RNA metabolic process",0.001793777600545,"ZNF24,BPTF,TAF4,KAT6A,ZSWIM8,TCF4,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,PNPT1,NFIC,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,GIGYF2,SMAD5",21,"GO:BP",3.11592510173933
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0045892","negative regulation of DNA-templated transcription",0.00206093066128904,"ZNF24,BPTF,KAT6A,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,KANK2,NFIC,NR2F1,ZEB1,PARP1,FOXN3",18,"GO:BP",4.3686880702347
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0044238","primary metabolic process",0.00207227919159316,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",59,"GO:BP",0.938579345078126
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0045944","positive regulation of transcription by RNA polymerase II",0.00234696931830162,"ZNF24,BPTF,TAF4,KAT6A,TCF4,RHOQ,GPS2,PHF10,NFIB,KMT2C,NFIC,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,SMAD5",17,"GO:BP",3.86187046786625
"9","APP","DLPFC","AD","HNRNPA2B1","GO:1902679","negative regulation of RNA biosynthetic process",0.00248068239420458,"ZNF24,BPTF,KAT6A,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,KANK2,NFIC,NR2F1,ZEB1,PARP1,FOXN3",18,"GO:BP",4.3686880702347
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0043229","intracellular organelle",0.00412824833791345,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,LIMCH1,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,ARHGAP5,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,CCP110,VASH1,GPS2,PHF10,NFIB,STX16,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,CDK18,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,WSCD1,RBM39,ZEB1,HIP1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,HOOK2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",70,"GO:CC",0.403420814380884
"9","APP","DLPFC","AD","HNRNPA2B1","GO:1904949","ATPase complex",0.00527406883871654,"BPTF,BRD7,PHF10,CDK2AP1,BAZ1B,SRCAP",6,"GO:CC",2.67847815373984
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0045934","negative regulation of nucleobase-containing compound metabolic process",0.0065215948172459,"ZNF24,ACIN1,BPTF,KAT6A,ZHX1,ZNF397,BRD7,ZBTB1,POU3F3,CIPC,GPS2,PHF10,NFIB,KANK2,NFIC,NR2F1,ZEB1,PARP1,FOXN3",19,"GO:BP",4.27337789043038
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0016363","nuclear matrix",0.00768059594998636,"HNRNPA2B1,BRD7,PHF10,SMC1A,SMC3",5,"GO:CC",4.86254464649855
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0043565","sequence-specific DNA binding",0.008763439051105,"HNRNPA2B1,ZNF24,BPTF,TAF4,TCF4,ZNF397,BRD7,HBP1,ZBTB1,POU3F3,NFIB,NFIC,VEZF1,NR2F1,SLTM,ZEB1,ATF6B,SAFB2,FOXN3,SMAD5",20,"GO:MF",2.96756139658729
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0071013","catalytic step 2 spliceosome",0.0136521780584245,"HNRNPA2B1,SRSF1,HNRNPA3,SRRM2,HNRNPH1",5,"GO:CC",Inf
"9","APP","DLPFC","AD","HNRNPA2B1","GO:1902494","catalytic complex",0.0153012375765592,"HNRNPA2B1,MAT2A,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,BRD7,PPP1CC,SRRM2,PHF10,KMT2C,PNPT1,CDK2AP1,HNRNPH1,BAZ1B,SRCAP,CASC3",19,"GO:CC",1.71434377930028
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0046982","protein heterodimerization activity",0.0190988036901854,"TCF4,ZHX1,ZNF397,ZBTB1,SMC1A,HIP1,SMC3",7,"GO:MF",Inf
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0043227","membrane-bounded organelle",0.0209396990944178,"HNRNPA2B1,HNRNPH3,PNISR,HP1BP3,ZC3H11A,ZNF24,ACIN1,BPTF,SRSF1,KTN1,PRPF38B,TAF4,HNRNPA3,KAT6A,TCF4,ZHX1,ITSN1,RBM6,ZNF397,RBM17,BRD7,ARHGAP5,GDF11,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,STX16,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,CDK18,IVNS1ABP,NFIC,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,WSCD1,ARHGEF12,RBM39,ZEB1,HIP1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,HOOK2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",69,"GO:CC",0.522566248068163
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0034399","nuclear periphery",0.0227046431931044,"HNRNPA2B1,BRD7,PHF10,SMC1A,SMC3",5,"GO:CC",4.86254464649855
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0008152","metabolic process",0.0239621794723209,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZC3H11A,MAT2A,ZNF24,ACIN1,BPTF,SRSF1,TAF4,HNRNPA3,KAT6A,ZSWIM8,TCF4,ZHX1,RBM6,ZNF397,RBM17,BRD7,PPP1CC,HBP1,ZBTB1,SRRM2,RHOQ,POU3F3,CIPC,VASH1,GPS2,PHF10,NFIB,UBE2G2,KMT2C,SMC1A,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,RBM39,ZEB1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,SMC3",61,"GO:BP",0.819645561308564
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0010604","positive regulation of macromolecule metabolic process",0.0246570209946767,"HNRNPA2B1,LIMCH1,ZNF24,BPTF,TAF4,KAT6A,ZSWIM8,TCF4,BRD7,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,SASH1,PNPT1,CDK2AP1,NFIC,P2RX7,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,TMX1,GIGYF2,SMAD5",28,"GO:BP",2.71236657190175
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0035145","exon-exon junction complex",0.0251605415457604,"ACIN1,SRSF1,CASC3",3,"GO:CC",Inf
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0050794","regulation of cellular process",0.0260014712666108,"HNRNPA2B1,HNRNPH3,HP1BP3,LIMCH1,ZNF24,ACIN1,BPTF,SRSF1,TAF4,KAT6A,ZSWIM8,TCF4,ZHX1,ITSN1,ZNF397,BRD7,ARHGAP5,GDF11,PPP1CC,HBP1,ZBTB1,RHOQ,POU3F3,CIPC,CCP110,VASH1,GPS2,PHF10,NFIB,UBE2G2,KMT2C,SASH1,PNPT1,KANK2,CDK2AP1,IVNS1ABP,NFIC,P2RX7,VEZF1,ZNF326,NR2F1,HNRNPH1,SLTM,PABPN1,BAZ1B,ARHGEF12,RBM39,ZEB1,HIP1,ATF6B,PARP1,TMX1,SAFB2,GIGYF2,CRTAP,SRCAP,FOXN3,SMAD5,CASC3,ZNF106,SMC3",61,"GO:BP",1.03934479234053
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0045893","positive regulation of DNA-templated transcription",0.030496106988531,"ZNF24,BPTF,TAF4,KAT6A,TCF4,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,NFIC,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,SMAD5",18,"GO:BP",3.21180687344262
"9","APP","DLPFC","AD","HNRNPA2B1","GO:1902680","positive regulation of RNA biosynthetic process",0.0317851135528843,"ZNF24,BPTF,TAF4,KAT6A,TCF4,RHOQ,POU3F3,GPS2,PHF10,NFIB,KMT2C,NFIC,VEZF1,NR2F1,BAZ1B,ATF6B,PARP1,SMAD5",18,"GO:BP",3.21180687344262
"9","APP","DLPFC","AD","HNRNPA2B1","GO:0140110","transcription regulator activity",0.03402347054358,"ZNF24,KAT6A,TCF4,ZHX1,ZNF397,BRD7,HBP1,ZBTB1,POU3F3,GPS2,PHF10,NFIB,KMT2C,NFIC,VEZF1,NR2F1,ZEB1,ATF6B,SRCAP,FOXN3,SMAD5",21,"GO:MF",3.55534806148941
